Date, Value
2018-03-05T04:15:06Z,96
2018-03-05T04:15:14Z,99
2018-03-05T04:15:23Z,103
2018-03-05T04:15:30Z,101
2018-03-05T04:15:38Z,102
2018-03-05T04:15:47Z,98
2018-03-05T04:15:57Z,97
2018-03-05T04:16:03Z,96
2018-03-05T04:16:08Z,88
2018-03-05T04:16:14Z,73
2018-03-05T04:16:20Z,81
2018-03-05T04:16:26Z,96
2018-03-05T04:16:34Z,102
2018-03-05T04:16:41Z,98
2018-03-05T04:16:50Z,101
2018-03-05T04:17:05Z,100
2018-03-05T04:17:12Z,101
2018-03-05T04:17:17Z,100
2018-03-05T04:17:23Z,92
2018-03-05T04:17:28Z,88
2018-03-05T04:17:36Z,100
2018-03-05T04:17:48Z,97
2018-03-05T04:17:58Z,97
2018-03-05T04:18:07Z,99
2018-03-05T04:18:16Z,102
2018-03-05T04:18:25Z,97
2018-03-05T04:18:30Z,99
2018-03-05T04:18:39Z,98
2018-03-05T04:18:54Z,100
2018-03-05T04:19:12Z,99
2018-03-05T04:19:16Z,98
2018-03-05T04:19:31Z,101
2018-03-05T04:19:40Z,97
2018-03-05T04:19:45Z,86
2018-03-05T04:19:50Z,81
2018-03-05T04:19:55Z,95
2018-03-05T04:20:05Z,97
2018-03-05T04:20:10Z,86
2018-03-05T04:20:15Z,84
2018-03-05T04:20:23Z,98
2018-03-05T04:20:33Z,100
2018-03-05T04:20:42Z,97
2018-03-05T04:20:47Z,97
2018-03-05T04:21:00Z,99
2018-03-05T04:21:07Z,102
2018-03-05T04:21:19Z,102
2018-03-05T04:21:24Z,99
2018-03-05T04:21:29Z,96
2018-03-05T04:21:42Z,97
2018-03-05T04:21:54Z,98
2018-03-05T04:22:01Z,102
2018-03-05T04:22:09Z,107
2018-03-05T04:22:16Z,105
2018-03-05T04:22:21Z,104
2018-03-05T04:22:32Z,105
2018-03-05T04:22:44Z,102
2018-03-05T04:22:50Z,98
2018-03-05T04:22:56Z,99
2018-03-05T04:23:04Z,97
2018-03-05T04:23:15Z,97
2018-03-05T04:23:24Z,98
2018-03-05T04:23:32Z,95
2018-03-05T04:23:37Z,97
2018-03-05T04:23:48Z,96
2018-03-05T04:23:58Z,97
2018-03-05T04:24:07Z,101
2018-03-05T04:24:12Z,100
2018-03-05T04:24:17Z,103
2018-03-05T04:24:23Z,104
2018-03-05T04:24:30Z,102
2018-03-05T04:24:38Z,101
2018-03-05T04:24:47Z,101
2018-03-05T04:24:52Z,93
2018-03-05T04:24:57Z,84
2018-03-05T04:25:03Z,99
2018-03-05T04:25:12Z,88
2018-03-05T04:25:18Z,82
2018-03-05T04:25:23Z,81
2018-03-05T04:25:30Z,88
2018-03-05T04:25:37Z,87
2018-03-05T04:25:42Z,101
2018-03-05T04:25:50Z,106
2018-03-05T04:25:55Z,92
2018-03-05T04:26:04Z,85
2018-03-05T04:26:09Z,82
2018-03-05T04:26:14Z,86
2018-03-05T04:26:19Z,96
2018-03-05T04:26:27Z,97
2018-03-05T04:26:41Z,98
2018-03-05T04:26:51Z,98
2018-03-05T04:27:01Z,101
2018-03-05T04:27:12Z,100
2018-03-05T04:27:22Z,98
2018-03-05T04:27:33Z,90
2018-03-05T04:27:38Z,82
2018-03-05T04:27:43Z,90
2018-03-05T04:27:52Z,93
2018-03-05T04:27:57Z,97
2018-03-05T04:28:03Z,105
2018-03-05T04:28:08Z,116
2018-03-05T04:28:14Z,111
2018-03-05T04:28:20Z,108
2018-03-05T04:28:30Z,106
2018-03-05T04:28:40Z,102
2018-03-05T04:28:45Z,101
2018-03-05T04:28:50Z,98
2018-03-05T04:28:55Z,97
2018-03-05T04:29:04Z,97
2018-03-05T04:29:15Z,97
2018-03-05T04:29:22Z,102
2018-03-05T04:29:27Z,99
2018-03-05T04:29:34Z,96
2018-03-05T04:29:42Z,93
2018-03-05T04:29:48Z,94
2018-03-05T04:30:01Z,90
2018-03-05T04:30:01Z,87
2018-03-05T04:30:06Z,79
2018-03-05T04:30:11Z,78
2018-03-05T04:30:16Z,70
2018-03-05T04:30:23Z,75
2018-03-05T04:30:30Z,74
2018-03-05T04:30:38Z,75
2018-03-05T04:30:44Z,81
2018-03-05T04:30:49Z,94
2018-03-05T04:30:54Z,97
2018-03-05T04:31:04Z,97
2018-03-05T04:31:14Z,95
2018-03-05T04:31:25Z,96
2018-03-05T04:31:31Z,92
2018-03-05T04:31:36Z,82
2018-03-05T04:31:41Z,84
2018-03-05T04:31:50Z,95
2018-03-05T04:31:56Z,95
2018-03-05T04:32:05Z,93
2018-03-05T04:32:13Z,89
2018-03-05T04:32:20Z,85
2018-03-05T04:32:27Z,85
2018-03-05T04:32:38Z,88
2018-03-05T04:32:44Z,93
2018-03-05T04:32:50Z,96
2018-03-05T04:33:01Z,99
2018-03-05T04:33:10Z,103
2018-03-05T04:33:19Z,103
2018-03-05T04:33:25Z,101
2018-03-05T04:33:41Z,102
2018-03-05T04:33:49Z,102
2018-03-05T04:33:57Z,99
2018-03-05T04:34:02Z,103
2018-03-05T04:34:11Z,98
2018-03-05T04:34:23Z,100
2018-03-05T04:34:36Z,100
2018-03-05T04:34:50Z,100
2018-03-05T04:34:59Z,98
2018-03-05T04:35:04Z,99
2018-03-05T04:35:18Z,100
2018-03-05T04:35:24Z,100
2018-03-05T04:35:34Z,98
2018-03-05T04:35:42Z,98
2018-03-05T04:35:53Z,97
2018-03-05T04:36:01Z,96
2018-03-05T04:36:09Z,92
2018-03-05T04:36:21Z,95
2018-03-05T04:36:26Z,94
2018-03-05T04:36:43Z,100
2018-03-05T04:36:53Z,97
2018-03-05T04:36:59Z,93
2018-03-05T04:37:11Z,92
2018-03-05T04:37:18Z,94
2018-03-05T04:37:26Z,95
2018-03-05T04:37:37Z,96
2018-03-05T04:37:46Z,94
2018-03-05T04:37:56Z,97
2018-03-05T04:38:06Z,101
2018-03-05T04:38:15Z,99
2018-03-05T04:38:25Z,100
2018-03-05T04:38:33Z,101
2018-03-05T04:38:39Z,103
2018-03-05T04:38:47Z,101
2018-03-05T04:39:00Z,96
2018-03-05T04:39:05Z,94
2018-03-05T04:39:14Z,90
2018-03-05T04:39:20Z,93
2018-03-05T04:39:26Z,90
2018-03-05T04:39:39Z,89
2018-03-05T04:39:44Z,100
2018-03-05T04:39:50Z,103
2018-03-05T04:39:55Z,96
2018-03-05T04:40:00Z,83
2018-03-05T04:40:06Z,66
2018-03-05T04:40:12Z,68
2018-03-05T04:40:21Z,76
2018-03-05T04:40:27Z,81
2018-03-05T04:40:40Z,81
2018-03-05T04:40:47Z,85
2018-03-05T04:40:52Z,89
2018-03-05T04:41:00Z,90
2018-03-05T04:41:06Z,86
2018-03-05T04:41:14Z,87
2018-03-05T04:41:24Z,91
2018-03-05T04:41:32Z,88
2018-03-05T04:41:37Z,89
2018-03-05T04:41:43Z,93
2018-03-05T04:41:53Z,92
2018-03-05T04:42:00Z,95
2018-03-05T04:42:07Z,99
2018-03-05T04:42:19Z,103
2018-03-05T04:42:28Z,107
2018-03-05T04:42:37Z,116
2018-03-05T04:42:42Z,114
2018-03-05T04:42:47Z,110
2018-03-05T04:42:57Z,104
2018-03-05T04:43:06Z,103
2018-03-05T04:43:14Z,101
2018-03-05T04:43:25Z,103
2018-03-05T04:43:31Z,99
2018-03-05T04:43:40Z,98
2018-03-05T04:43:46Z,94
2018-03-05T04:43:56Z,89
2018-03-05T04:44:08Z,92
2018-03-05T04:44:14Z,94
2018-03-05T04:44:24Z,97
2018-03-05T04:44:32Z,97
2018-03-05T04:44:37Z,92
2018-03-05T04:44:53Z,93
2018-03-05T04:45:03Z,97
2018-03-05T04:45:12Z,98
2018-03-05T04:45:23Z,97
2018-03-05T04:45:35Z,100
2018-03-05T04:45:41Z,97
2018-03-05T04:45:50Z,98
2018-03-05T04:45:55Z,104
2018-03-05T04:46:03Z,108
2018-03-05T04:46:16Z,105
2018-03-05T04:46:25Z,97
2018-03-05T04:46:31Z,92
2018-03-05T04:46:41Z,93
2018-03-05T04:46:50Z,96
2018-03-05T04:46:55Z,98
2018-03-05T04:47:03Z,100
2018-03-05T04:47:08Z,97
2018-03-05T04:47:22Z,97
2018-03-05T04:47:32Z,99
2018-03-05T04:47:41Z,103
2018-03-05T04:47:53Z,104
2018-03-05T04:48:01Z,99
2018-03-05T04:48:10Z,95
2018-03-05T04:48:19Z,95
2018-03-05T04:48:33Z,94
2018-03-05T04:48:49Z,91
2018-03-05T04:49:03Z,93
2018-03-05T04:49:12Z,97
2018-03-05T04:49:22Z,95
2018-03-05T04:49:41Z,93
2018-03-05T04:49:55Z,92
2018-03-05T04:50:13Z,95
2018-03-05T04:50:28Z,94
2018-03-05T04:50:33Z,97
2018-03-05T04:50:46Z,98
2018-03-05T04:50:51Z,92
2018-03-05T04:51:07Z,92
2018-03-05T04:51:26Z,92
2018-03-05T04:51:39Z,91
2018-03-05T04:51:48Z,97
2018-03-05T04:51:54Z,98
2018-03-05T04:52:09Z,97
2018-03-05T04:52:19Z,95
2018-03-05T04:52:31Z,97
2018-03-05T04:52:41Z,96
2018-03-05T04:52:58Z,92
2018-03-05T04:53:18Z,93
2018-03-05T04:53:34Z,94
2018-03-05T04:53:47Z,98
2018-03-05T04:54:01Z,97
2018-03-05T04:54:12Z,95
2018-03-05T04:54:21Z,100
2018-03-05T04:54:28Z,104
2018-03-05T04:54:36Z,99
2018-03-05T04:54:48Z,96
2018-03-05T04:54:55Z,94
2018-03-05T04:55:03Z,91
2018-03-05T04:55:19Z,93
2018-03-05T04:55:40Z,93
2018-03-05T04:56:00Z,93
2018-03-05T04:56:13Z,93
2018-03-05T04:56:20Z,96
2018-03-05T04:56:25Z,100
2018-03-05T04:56:37Z,101
2018-03-05T04:56:47Z,97
2018-03-05T04:56:58Z,94
2018-03-05T04:57:11Z,94
2018-03-05T04:57:17Z,96
2018-03-05T04:57:27Z,99
2018-03-05T04:57:39Z,96
2018-03-05T04:57:51Z,93
2018-03-05T04:58:04Z,92
2018-03-05T04:58:11Z,97
2018-03-05T04:58:21Z,100
2018-03-05T04:58:37Z,97
2018-03-05T04:58:42Z,98
2018-03-05T04:58:55Z,97
2018-03-05T04:59:04Z,99
2018-03-05T04:59:13Z,95
2018-03-05T04:59:24Z,94
2018-03-05T04:59:30Z,97
2018-03-05T04:59:44Z,95
2018-03-05T05:00:01Z,92
2018-03-05T05:00:16Z,92
2018-03-05T05:00:36Z,93
2018-03-05T05:00:49Z,92
2018-03-05T05:01:02Z,92
2018-03-05T05:01:14Z,95
2018-03-05T05:01:31Z,94
2018-03-05T05:01:43Z,97
2018-03-05T05:01:52Z,99
2018-03-05T05:02:09Z,96
2018-03-05T05:02:15Z,94
2018-03-05T05:02:24Z,98
2018-03-05T05:02:38Z,97
2018-03-05T05:02:44Z,94
2018-03-05T05:02:54Z,98
2018-03-05T05:03:02Z,98
2018-03-05T05:03:15Z,100
2018-03-05T05:03:20Z,105
2018-03-05T05:03:25Z,102
2018-03-05T05:03:33Z,94
2018-03-05T05:03:39Z,88
2018-03-05T05:03:48Z,89
2018-03-05T05:03:58Z,93
2018-03-05T05:04:03Z,98
2018-03-05T05:04:12Z,93
2018-03-05T05:04:21Z,90
2018-03-05T05:04:26Z,82
2018-03-05T05:04:31Z,75
2018-03-05T05:04:36Z,79
2018-03-05T05:04:43Z,92
2018-03-05T05:04:52Z,97
2018-03-05T05:04:57Z,101
2018-03-05T05:05:08Z,99
2018-03-05T05:05:20Z,94
2018-03-05T05:05:30Z,94
2018-03-05T05:05:38Z,101
2018-03-05T05:05:54Z,103
2018-03-05T05:06:07Z,103
2018-03-05T05:06:16Z,98
2018-03-05T05:06:30Z,96
2018-03-05T05:06:41Z,92
2018-03-05T05:06:50Z,92
2018-03-05T05:07:02Z,89
2018-03-05T05:07:07Z,96
2018-03-05T05:07:13Z,94
2018-03-05T05:07:26Z,92
2018-03-05T05:07:31Z,94
2018-03-05T05:07:36Z,99
2018-03-05T05:07:41Z,100
2018-03-05T05:07:47Z,92
2018-03-05T05:07:56Z,91
2018-03-05T05:08:01Z,84
2018-03-05T05:08:06Z,90
2018-03-05T05:08:15Z,101
2018-03-05T05:08:24Z,99
2018-03-05T05:08:38Z,97
2018-03-05T05:08:44Z,92
2018-03-05T05:08:53Z,97
2018-03-05T05:09:06Z,96
2018-03-05T05:09:12Z,95
2018-03-05T05:09:21Z,98
2018-03-05T05:09:31Z,95
2018-03-05T05:09:46Z,91
2018-03-05T05:10:03Z,90
2018-03-05T05:10:12Z,89
2018-03-05T05:10:19Z,92
2018-03-05T05:10:38Z,91
2018-03-05T05:10:43Z,88
2018-03-05T05:10:48Z,85
2018-03-05T05:11:00Z,89
2018-03-05T05:11:13Z,91
2018-03-05T05:11:19Z,95
2018-03-05T05:11:25Z,99
2018-03-05T05:11:33Z,103
2018-03-05T05:11:40Z,113
2018-03-05T05:11:46Z,107
2018-03-05T05:11:52Z,103
2018-03-05T05:12:01Z,99
2018-03-05T05:12:06Z,93
2018-03-05T05:12:15Z,89
2018-03-05T05:12:29Z,91
2018-03-05T05:12:35Z,89
2018-03-05T05:12:45Z,88
2018-03-05T05:12:55Z,91
2018-03-05T05:13:04Z,89
2018-03-05T05:13:19Z,89
2018-03-05T05:13:33Z,93
2018-03-05T05:13:46Z,96
2018-03-05T05:13:54Z,96
2018-03-05T05:13:59Z,100
2018-03-05T05:14:09Z,102
2018-03-05T05:14:15Z,97
2018-03-05T05:14:23Z,92
2018-03-05T05:14:33Z,89
2018-03-05T05:14:39Z,90
2018-03-05T05:14:44Z,95
2018-03-05T05:14:52Z,92
2018-03-05T05:15:06Z,93
2018-03-05T05:15:16Z,92
2018-03-05T05:15:22Z,95
2018-03-05T05:15:32Z,97
2018-03-05T05:15:37Z,98
2018-03-05T05:15:43Z,101
2018-03-05T05:15:53Z,104
2018-03-05T05:15:58Z,96
2018-03-05T05:16:09Z,95
2018-03-05T05:16:18Z,97
2018-03-05T05:16:24Z,93
2018-03-05T05:16:33Z,92
2018-03-05T05:16:42Z,95
2018-03-05T05:16:49Z,92
2018-03-05T05:16:57Z,91
2018-03-05T05:17:05Z,88
2018-03-05T05:17:14Z,94
2018-03-05T05:17:23Z,95
2018-03-05T05:17:30Z,98
2018-03-05T05:17:37Z,100
2018-03-05T05:17:43Z,94
2018-03-05T05:17:53Z,94
2018-03-05T05:18:02Z,96
2018-03-05T05:18:10Z,94
2018-03-05T05:18:16Z,86
2018-03-05T05:18:21Z,90
2018-03-05T05:18:30Z,95
2018-03-05T05:18:39Z,101
2018-03-05T05:18:49Z,99
2018-03-05T05:18:58Z,93
2018-03-05T05:19:07Z,91
2018-03-05T05:19:12Z,93
2018-03-05T05:19:24Z,96
2018-03-05T05:19:36Z,91
2018-03-05T05:19:42Z,88
2018-03-05T05:19:50Z,90
2018-03-05T05:20:01Z,98
2018-03-05T05:20:08Z,97
2018-03-05T05:20:14Z,90
2018-03-05T05:20:19Z,80
2018-03-05T05:20:28Z,78
2018-03-05T05:20:34Z,86
2018-03-05T05:20:42Z,94
2018-03-05T05:20:49Z,93
2018-03-05T05:20:54Z,89
2018-03-05T05:21:02Z,89
2018-03-05T05:21:11Z,92
2018-03-05T05:21:21Z,92
2018-03-05T05:21:32Z,91
2018-03-05T05:21:37Z,95
2018-03-05T05:21:46Z,95
2018-03-05T05:21:59Z,91
2018-03-05T05:22:09Z,89
2018-03-05T05:22:17Z,92
2018-03-05T05:22:23Z,100
2018-03-05T05:22:34Z,100
2018-03-05T05:22:46Z,96
2018-03-05T05:22:55Z,94
2018-03-05T05:23:11Z,93
2018-03-05T05:23:28Z,95
2018-03-05T05:23:37Z,98
2018-03-05T05:23:53Z,94
2018-03-05T05:24:10Z,94
2018-03-05T05:24:16Z,98
2018-03-05T05:24:29Z,97
2018-03-05T05:24:37Z,97
2018-03-05T05:24:46Z,92
2018-03-05T05:25:05Z,91
2018-03-05T05:25:19Z,93
2018-03-05T05:25:35Z,95
2018-03-05T05:25:43Z,95
2018-03-05T05:25:50Z,93
2018-03-05T05:26:00Z,94
2018-03-05T05:26:07Z,94
2018-03-05T05:26:15Z,94
2018-03-05T05:26:26Z,99
2018-03-05T05:26:35Z,100
2018-03-05T05:26:44Z,100
2018-03-05T05:26:56Z,95
2018-03-05T05:27:01Z,90
2018-03-05T05:27:10Z,88
2018-03-05T05:27:22Z,89
2018-03-05T05:27:43Z,93
2018-03-05T05:27:51Z,94
2018-03-05T05:27:56Z,98
2018-03-05T05:28:04Z,102
2018-03-05T05:28:14Z,103
2018-03-05T05:28:21Z,101
2018-03-05T05:28:29Z,100
2018-03-05T05:28:40Z,97
2018-03-05T05:28:46Z,97
2018-03-05T05:28:53Z,96
2018-03-05T05:28:59Z,99
2018-03-05T05:29:04Z,107
2018-03-05T05:29:10Z,101
2018-03-05T05:29:19Z,98
2018-03-05T05:29:25Z,102
2018-03-05T05:29:34Z,105
2018-03-05T05:29:48Z,103
2018-03-05T05:29:56Z,99
2018-03-05T05:30:08Z,97
2018-03-05T05:30:13Z,101
2018-03-05T05:30:22Z,97
2018-03-05T05:30:31Z,98
2018-03-05T05:30:41Z,97
2018-03-05T05:30:54Z,94
2018-03-05T05:31:09Z,95
2018-03-05T05:31:15Z,94
2018-03-05T05:31:23Z,96
2018-03-05T05:31:31Z,100
2018-03-05T05:31:40Z,102
2018-03-05T05:31:52Z,101
2018-03-05T05:32:01Z,96
2018-03-05T05:32:16Z,94
2018-03-05T05:32:30Z,93
2018-03-05T05:32:43Z,95
2018-03-05T05:32:57Z,95
2018-03-05T05:33:11Z,94
2018-03-05T05:33:30Z,94
2018-03-05T05:33:43Z,97
2018-03-05T05:33:49Z,101
2018-03-05T05:34:05Z,104
2018-03-05T05:34:12Z,101
2018-03-05T05:34:24Z,96
2018-03-05T05:34:31Z,95
2018-03-05T05:34:45Z,96
2018-03-05T05:34:55Z,97
2018-03-05T05:35:15Z,97
2018-03-05T05:35:35Z,97
2018-03-05T05:35:42Z,100
2018-03-05T05:35:54Z,99
2018-03-05T05:36:02Z,96
2018-03-05T05:36:07Z,87
2018-03-05T05:36:16Z,94
2018-03-05T05:36:23Z,98
2018-03-05T05:36:34Z,97
2018-03-05T05:36:42Z,97
2018-03-05T05:36:56Z,98
2018-03-05T05:37:07Z,98
2018-03-05T05:37:20Z,95
2018-03-05T05:37:26Z,98
2018-03-05T05:37:36Z,103
2018-03-05T05:37:47Z,101
2018-03-05T05:37:56Z,98
2018-03-05T05:38:11Z,97
2018-03-05T05:38:19Z,98
2018-03-05T05:38:30Z,99
2018-03-05T05:38:45Z,100
2018-03-05T05:38:58Z,103
2018-03-05T05:39:03Z,99
2018-03-05T05:39:13Z,97
2018-03-05T05:39:18Z,98
2018-03-05T05:39:29Z,97
2018-03-05T05:39:49Z,97
2018-03-05T05:40:02Z,98
2018-03-05T05:40:14Z,98
2018-03-05T05:40:22Z,99
2018-03-05T05:40:33Z,100
2018-03-05T05:40:43Z,100
2018-03-05T05:40:56Z,98
2018-03-05T05:41:10Z,98
2018-03-05T05:41:19Z,100
2018-03-05T05:41:28Z,103
2018-03-05T05:41:42Z,101
2018-03-05T05:41:48Z,103
2018-03-05T05:42:01Z,101
2018-03-05T05:42:06Z,95
2018-03-05T05:42:13Z,94
2018-03-05T05:42:20Z,97
2018-03-05T05:42:28Z,99
2018-03-05T05:42:37Z,103
2018-03-05T05:42:50Z,100
2018-03-05T05:43:09Z,99
2018-03-05T05:43:21Z,98
2018-03-05T05:43:31Z,97
2018-03-05T05:43:41Z,101
2018-03-05T05:43:56Z,99
2018-03-05T05:44:12Z,97
2018-03-05T05:44:24Z,100
2018-03-05T05:44:29Z,102
2018-03-05T05:44:40Z,104
2018-03-05T05:44:52Z,105
2018-03-05T05:45:04Z,107
2018-03-05T05:45:15Z,108
2018-03-05T05:45:21Z,112
2018-03-05T05:45:26Z,112
2018-03-05T05:45:31Z,93
2018-03-05T05:45:44Z,88
2018-03-05T05:45:54Z,94
2018-03-05T05:46:03Z,94
2018-03-05T05:46:16Z,95
2018-03-05T05:46:26Z,94
2018-03-05T05:46:38Z,94
2018-03-05T05:46:51Z,93
2018-03-05T05:47:01Z,92
2018-03-05T05:47:21Z,93
2018-03-05T05:47:34Z,92
2018-03-05T05:47:43Z,91
2018-03-05T05:47:54Z,94
2018-03-05T05:48:01Z,95
2018-03-05T05:48:20Z,95
2018-03-05T05:48:31Z,94
2018-03-05T05:48:40Z,96
2018-03-05T05:48:45Z,102
2018-03-05T05:48:54Z,102
2018-03-05T05:49:01Z,96
2018-03-05T05:49:12Z,93
2018-03-05T05:49:24Z,95
2018-03-05T05:49:37Z,94
2018-03-05T05:49:57Z,93
2018-03-05T05:50:17Z,93
2018-03-05T05:50:38Z,93
2018-03-05T05:50:53Z,94
2018-03-05T05:51:07Z,95
2018-03-05T05:51:16Z,93
2018-03-05T05:51:26Z,96
2018-03-05T05:51:35Z,97
2018-03-05T05:51:46Z,98
2018-03-05T05:51:58Z,98
2018-03-05T05:52:08Z,98
2018-03-05T05:52:24Z,96
2018-03-05T05:52:33Z,93
2018-03-05T05:52:38Z,97
2018-03-05T05:52:47Z,99
2018-03-05T05:53:06Z,96
2018-03-05T05:53:12Z,98
2018-03-05T05:53:24Z,98
2018-03-05T05:53:39Z,94
2018-03-05T05:53:56Z,94
2018-03-05T05:54:15Z,95
2018-03-05T05:54:25Z,95
2018-03-05T05:54:37Z,95
2018-03-05T05:54:50Z,98
2018-03-05T05:55:03Z,97
2018-03-05T05:55:17Z,94
2018-03-05T05:55:32Z,94
2018-03-05T05:55:39Z,95
2018-03-05T05:55:48Z,96
2018-03-05T05:55:56Z,100
2018-03-05T05:56:06Z,101
2018-03-05T05:56:11Z,96
2018-03-05T05:56:24Z,95
2018-03-05T05:56:39Z,95
2018-03-05T05:56:44Z,100
2018-03-05T05:56:57Z,103
2018-03-05T05:57:03Z,97
2018-03-05T05:57:11Z,96
2018-03-05T05:57:22Z,98
2018-03-05T05:57:36Z,96
2018-03-05T05:57:42Z,95
2018-03-05T05:57:51Z,91
2018-03-05T05:57:58Z,88
2018-03-05T05:58:03Z,90
2018-03-05T05:58:10Z,95
2018-03-05T05:58:24Z,98
2018-03-05T05:58:32Z,106
2018-03-05T05:58:38Z,103
2018-03-05T05:58:47Z,98
2018-03-05T05:58:52Z,99
2018-03-05T05:59:00Z,103
2018-03-05T05:59:11Z,102
2018-03-05T05:59:18Z,95
2018-03-05T05:59:26Z,97
2018-03-05T05:59:37Z,99
2018-03-05T05:59:43Z,101
2018-03-05T05:59:49Z,96
2018-03-05T05:59:59Z,94
2018-03-05T06:00:12Z,97
2018-03-05T06:00:20Z,100
2018-03-05T06:00:31Z,100
2018-03-05T06:00:45Z,96
2018-03-05T06:00:54Z,102
2018-03-05T06:01:01Z,105
