Date, Value
2018-03-04T23:39:21Z,102
2018-03-04T23:39:28Z,100
2018-03-04T23:39:33Z,95
2018-03-04T23:39:42Z,97
2018-03-04T23:39:48Z,97
2018-03-04T23:39:53Z,97
2018-03-04T23:40:03Z,101
2018-03-04T23:40:11Z,104
2018-03-04T23:40:18Z,101
2018-03-04T23:40:26Z,99
2018-03-04T23:40:36Z,100
2018-03-04T23:40:44Z,102
2018-03-04T23:40:49Z,108
2018-03-04T23:40:54Z,115
2018-03-04T23:41:05Z,115
2018-03-04T23:41:17Z,111
2018-03-04T23:41:26Z,110
2018-03-04T23:41:34Z,114
2018-03-04T23:41:41Z,109
2018-03-04T23:41:51Z,106
2018-03-04T23:42:05Z,107
2018-03-04T23:42:15Z,108
2018-03-04T23:42:24Z,107
2018-03-04T23:42:33Z,105
2018-03-04T23:42:43Z,106
2018-03-04T23:42:53Z,107
2018-03-04T23:43:08Z,111
2018-03-04T23:43:23Z,110
2018-03-04T23:43:31Z,108
2018-03-04T23:43:44Z,103
2018-03-04T23:43:53Z,103
2018-03-04T23:44:01Z,106
2018-03-04T23:44:10Z,102
2018-03-04T23:44:20Z,93
2018-03-04T23:44:32Z,96
2018-03-04T23:44:37Z,102
2018-03-04T23:44:42Z,105
2018-03-04T23:44:47Z,112
2018-03-04T23:44:55Z,110
2018-03-04T23:45:02Z,109
2018-03-04T23:45:09Z,106
2018-03-04T23:45:18Z,105
2018-03-04T23:45:26Z,108
2018-03-04T23:45:33Z,107
2018-03-04T23:45:39Z,104
2018-03-04T23:45:45Z,105
2018-03-04T23:45:54Z,103
2018-03-04T23:46:02Z,96
2018-03-04T23:46:11Z,98
2018-03-04T23:46:21Z,100
2018-03-04T23:46:26Z,99
2018-03-04T23:46:34Z,102
2018-03-04T23:46:39Z,106
2018-03-04T23:46:45Z,109
2018-03-04T23:46:51Z,108
2018-03-04T23:46:56Z,103
2018-03-04T23:47:01Z,103
2018-03-04T23:47:12Z,104
2018-03-04T23:47:20Z,106
2018-03-04T23:47:27Z,109
2018-03-04T23:47:34Z,107
2018-03-04T23:47:42Z,110
2018-03-04T23:47:51Z,114
2018-03-04T23:47:58Z,111
2018-03-04T23:48:06Z,112
2018-03-04T23:48:12Z,116
2018-03-04T23:48:19Z,117
2018-03-04T23:48:34Z,117
2018-03-04T23:48:45Z,118
2018-03-04T23:48:58Z,116
2018-03-04T23:49:03Z,117
2018-03-04T23:49:09Z,117
2018-03-04T23:49:21Z,114
2018-03-04T23:49:27Z,115
2018-03-04T23:49:37Z,110
2018-03-04T23:49:42Z,107
2018-03-04T23:49:59Z,104
2018-03-04T23:50:07Z,103
2018-03-04T23:50:17Z,98
2018-03-04T23:50:22Z,100
2018-03-04T23:50:29Z,102
2018-03-04T23:50:36Z,108
2018-03-04T23:50:41Z,112
2018-03-04T23:50:46Z,106
2018-03-04T23:50:53Z,104
2018-03-04T23:51:01Z,108
2018-03-04T23:51:09Z,105
2018-03-04T23:51:14Z,101
2018-03-04T23:51:23Z,101
2018-03-04T23:51:29Z,104
2018-03-04T23:51:35Z,100
2018-03-04T23:51:43Z,97
2018-03-04T23:51:48Z,101
2018-03-04T23:51:53Z,107
2018-03-04T23:51:59Z,117
2018-03-04T23:52:06Z,112
2018-03-04T23:52:13Z,107
2018-03-04T23:52:26Z,110
2018-03-04T23:52:35Z,105
2018-03-04T23:52:44Z,105
2018-03-04T23:52:59Z,106
2018-03-04T23:53:12Z,105
2018-03-04T23:53:18Z,101
2018-03-04T23:53:23Z,97
2018-03-04T23:53:28Z,105
2018-03-04T23:53:34Z,110
2018-03-04T23:53:39Z,99
2018-03-04T23:53:44Z,88
2018-03-04T23:53:50Z,89
2018-03-04T23:53:55Z,100
2018-03-04T23:54:00Z,114
2018-03-04T23:54:10Z,119
2018-03-04T23:54:16Z,116
2018-03-04T23:54:23Z,112
2018-03-04T23:54:31Z,114
2018-03-04T23:54:36Z,112
2018-03-04T23:54:44Z,109
2018-03-04T23:54:49Z,108
2018-03-04T23:55:01Z,115
2018-03-04T23:55:07Z,113
2018-03-04T23:55:13Z,109
2018-03-04T23:55:21Z,108
2018-03-04T23:55:26Z,103
2018-03-04T23:55:35Z,101
2018-03-04T23:55:44Z,102
2018-03-04T23:55:51Z,103
2018-03-04T23:56:00Z,100
2018-03-04T23:56:06Z,83
2018-03-04T23:56:11Z,90
2018-03-04T23:56:18Z,102
2018-03-04T23:56:23Z,96
2018-03-04T23:56:29Z,92
2018-03-04T23:56:34Z,96
2018-03-04T23:56:39Z,99
2018-03-04T23:56:48Z,103
2018-03-04T23:56:57Z,98
2018-03-04T23:57:06Z,103
2018-03-04T23:57:12Z,99
2018-03-04T23:57:19Z,91
2018-03-04T23:57:28Z,100
2018-03-04T23:57:34Z,101
2018-03-04T23:57:40Z,98
2018-03-04T23:57:47Z,95
2018-03-04T23:57:55Z,98
2018-03-04T23:58:00Z,95
2018-03-04T23:58:07Z,96
2018-03-04T23:58:20Z,101
2018-03-04T23:58:28Z,103
2018-03-04T23:58:38Z,101
2018-03-04T23:58:45Z,105
2018-03-04T23:58:50Z,104
2018-03-04T23:59:00Z,101
2018-03-04T23:59:09Z,95
2018-03-04T23:59:15Z,97
2018-03-04T23:59:24Z,96
2018-03-04T23:59:31Z,95
2018-03-04T23:59:39Z,97
2018-03-04T23:59:44Z,100
2018-03-04T23:59:53Z,98
2018-03-05T00:00:01Z,97
2018-03-05T00:00:09Z,96
2018-03-05T00:00:19Z,93
2018-03-05T00:00:25Z,99
2018-03-05T00:00:34Z,102
2018-03-05T00:00:39Z,100
2018-03-05T00:00:44Z,93
2018-03-05T00:00:49Z,96
2018-03-05T00:00:59Z,94
2018-03-05T00:01:08Z,91
2018-03-05T00:01:17Z,95
2018-03-05T00:01:26Z,95
2018-03-05T00:01:30Z,95
2018-03-05T00:01:36Z,89
2018-03-05T00:01:41Z,76
2018-03-05T00:01:46Z,57
2018-03-05T00:01:51Z,58
2018-03-05T00:01:56Z,59
2018-03-05T00:02:04Z,66
2018-03-05T00:02:10Z,78
2018-03-05T00:02:15Z,93
2018-03-05T00:02:23Z,97
2018-03-05T00:02:31Z,96
2018-03-05T00:02:36Z,91
2018-03-05T00:02:48Z,89
2018-03-05T00:02:58Z,91
2018-03-05T00:03:06Z,94
2018-03-05T00:03:11Z,98
2018-03-05T00:03:17Z,102
2018-03-05T00:03:30Z,105
2018-03-05T00:03:40Z,105
2018-03-05T00:03:52Z,107
2018-03-05T00:04:01Z,106
2018-03-05T00:04:11Z,106
2018-03-05T00:04:16Z,111
2018-03-05T00:04:25Z,108
2018-03-05T00:04:35Z,106
2018-03-05T00:04:44Z,104
2018-03-05T00:04:52Z,106
2018-03-05T00:05:01Z,106
2018-03-05T00:05:08Z,104
2018-03-05T00:05:14Z,100
2018-03-05T00:05:23Z,97
2018-03-05T00:05:32Z,98
2018-03-05T00:05:37Z,101
2018-03-05T00:05:42Z,97
2018-03-05T00:05:52Z,96
2018-03-05T00:06:12Z,97
2018-03-05T00:06:21Z,99
2018-03-05T00:06:29Z,103
2018-03-05T00:06:44Z,102
2018-03-05T00:07:04Z,103
2018-03-05T00:07:11Z,105
2018-03-05T00:07:18Z,108
2018-03-05T00:07:28Z,104
2018-03-05T00:07:35Z,106
2018-03-05T00:07:40Z,108
2018-03-05T00:07:50Z,113
2018-03-05T00:08:01Z,113
2018-03-05T00:08:09Z,114
2018-03-05T00:08:14Z,107
2018-03-05T00:08:19Z,97
2018-03-05T00:08:28Z,93
2018-03-05T00:08:33Z,97
2018-03-05T00:08:39Z,102
2018-03-05T00:08:45Z,92
2018-03-05T00:08:51Z,92
2018-03-05T00:09:01Z,96
2018-03-05T00:09:10Z,94
2018-03-05T00:09:16Z,96
2018-03-05T00:09:25Z,102
2018-03-05T00:09:36Z,108
2018-03-05T00:09:45Z,98
2018-03-05T00:10:06Z,93
2018-03-05T00:10:26Z,93
2018-03-05T00:10:41Z,99
2018-03-05T00:10:46Z,102
2018-03-05T00:10:57Z,98
2018-03-05T00:11:18Z,94
2018-03-05T00:11:38Z,94
2018-03-05T00:11:58Z,94
2018-03-05T00:12:19Z,94
2018-03-05T00:12:39Z,94
2018-03-05T00:12:59Z,94
2018-03-05T00:13:09Z,97
2018-03-05T00:13:16Z,104
2018-03-05T00:13:25Z,104
2018-03-05T00:13:38Z,99
2018-03-05T00:13:52Z,103
2018-03-05T00:13:57Z,106
2018-03-05T00:14:05Z,101
2018-03-05T00:14:10Z,97
2018-03-05T00:14:18Z,81
2018-03-05T00:14:23Z,93
2018-03-05T00:14:32Z,98
2018-03-05T00:14:41Z,96
2018-03-05T00:14:48Z,81
2018-03-05T00:14:53Z,62
2018-03-05T00:14:58Z,49
2018-03-05T00:15:11Z,62
2018-03-05T00:15:25Z,62
2018-03-05T00:15:31Z,66
2018-03-05T00:15:38Z,72
2018-03-05T00:15:52Z,74
2018-03-05T00:15:57Z,81
2018-03-05T00:16:03Z,84
2018-03-05T00:16:08Z,93
2018-03-05T00:16:18Z,97
2018-03-05T00:16:27Z,96
2018-03-05T00:16:44Z,99
2018-03-05T00:17:04Z,99
2018-03-05T00:17:20Z,99
2018-03-05T00:17:28Z,100
2018-03-05T00:17:37Z,101
2018-03-05T00:17:51Z,100
2018-03-05T00:18:03Z,86
2018-03-05T00:18:08Z,55
2018-03-05T00:18:21Z,50
2018-03-05T00:18:31Z,56
2018-03-05T00:18:36Z,68
2018-03-05T00:18:41Z,81
2018-03-05T00:18:48Z,92
2018-03-05T00:19:03Z,96
2018-03-05T00:19:16Z,98
2018-03-05T00:19:26Z,99
2018-03-05T00:19:35Z,103
2018-03-05T00:19:45Z,100
2018-03-05T00:19:50Z,87
2018-03-05T00:19:56Z,77
2018-03-05T00:20:08Z,99
2018-03-05T00:20:15Z,102
2018-03-05T00:20:24Z,100
2018-03-05T00:20:33Z,102
2018-03-05T00:20:42Z,103
2018-03-05T00:20:48Z,99
2018-03-05T00:20:53Z,102
2018-03-05T00:20:58Z,110
2018-03-05T00:21:07Z,99
2018-03-05T00:21:12Z,96
2018-03-05T00:21:28Z,101
2018-03-05T00:21:36Z,102
2018-03-05T00:21:45Z,98
2018-03-05T00:21:50Z,87
2018-03-05T00:21:55Z,61
2018-03-05T00:22:00Z,62
2018-03-05T00:22:05Z,75
2018-03-05T00:22:11Z,86
2018-03-05T00:22:16Z,101
2018-03-05T00:22:28Z,104
2018-03-05T00:22:35Z,101
2018-03-05T00:22:46Z,101
2018-03-05T00:22:57Z,95
2018-03-05T00:23:06Z,79
2018-03-05T00:23:11Z,93
2018-03-05T00:23:18Z,104
2018-03-05T00:23:28Z,109
2018-03-05T00:23:36Z,106
2018-03-05T00:23:44Z,105
2018-03-05T00:23:51Z,101
2018-03-05T00:24:07Z,100
2018-03-05T00:24:27Z,100
2018-03-05T00:24:40Z,99
2018-03-05T00:24:49Z,98
2018-03-05T00:24:54Z,102
2018-03-05T00:24:59Z,102
2018-03-05T00:25:04Z,103
2018-03-05T00:25:13Z,77
2018-03-05T00:25:24Z,78
2018-03-05T00:25:31Z,72
2018-03-05T00:25:36Z,89
2018-03-05T00:25:45Z,98
2018-03-05T00:25:59Z,102
2018-03-05T00:26:13Z,103
2018-03-05T00:26:18Z,81
2018-03-05T00:26:38Z,67
2018-03-05T00:26:47Z,71
2018-03-05T00:26:52Z,86
2018-03-05T00:26:57Z,97
2018-03-05T00:27:17Z,97
2018-03-05T00:27:31Z,101
2018-03-05T00:27:44Z,103
2018-03-05T00:27:50Z,105
2018-03-05T00:28:03Z,102
2018-03-05T00:28:16Z,98
2018-03-05T00:28:21Z,98
2018-03-05T00:28:27Z,100
2018-03-05T00:28:38Z,105
2018-03-05T00:28:45Z,109
2018-03-05T00:28:54Z,111
2018-03-05T00:29:02Z,107
2018-03-05T00:29:18Z,102
2018-03-05T00:29:32Z,99
2018-03-05T00:29:46Z,98
2018-03-05T00:29:51Z,99
2018-03-05T00:30:05Z,101
2018-03-05T00:30:10Z,104
2018-03-05T00:30:16Z,101
2018-03-05T00:30:25Z,101
2018-03-05T00:30:35Z,105
2018-03-05T00:30:43Z,106
2018-03-05T00:30:48Z,101
2018-03-05T00:30:58Z,101
2018-03-05T00:31:08Z,97
2018-03-05T00:31:14Z,100
2018-03-05T00:31:28Z,101
2018-03-05T00:31:37Z,99
2018-03-05T00:31:46Z,101
2018-03-05T00:31:52Z,96
2018-03-05T00:32:04Z,98
2018-03-05T00:32:09Z,89
2018-03-05T00:32:15Z,82
2018-03-05T00:32:20Z,82
2018-03-05T00:32:25Z,87
2018-03-05T00:32:30Z,96
2018-03-05T00:32:40Z,98
2018-03-05T00:32:53Z,100
2018-03-05T00:33:01Z,97
2018-03-05T00:33:11Z,98
2018-03-05T00:33:19Z,99
2018-03-05T00:33:26Z,100
2018-03-05T00:33:44Z,102
2018-03-05T00:33:49Z,95
2018-03-05T00:33:54Z,101
2018-03-05T00:33:59Z,97
2018-03-05T00:34:07Z,100
2018-03-05T00:34:14Z,95
2018-03-05T00:34:27Z,97
2018-03-05T00:34:36Z,102
2018-03-05T00:34:50Z,105
2018-03-05T00:35:05Z,103
2018-03-05T00:35:22Z,100
2018-03-05T00:35:30Z,95
2018-03-05T00:35:39Z,90
2018-03-05T00:35:46Z,82
2018-03-05T00:35:54Z,82
2018-03-05T00:36:02Z,76
2018-03-05T00:36:10Z,78
2018-03-05T00:36:19Z,80
2018-03-05T00:36:25Z,83
2018-03-05T00:36:31Z,80
2018-03-05T00:36:36Z,84
2018-03-05T00:36:46Z,98
2018-03-05T00:36:58Z,97
2018-03-05T00:37:09Z,100
2018-03-05T00:37:14Z,112
2018-03-05T00:37:19Z,114
2018-03-05T00:37:24Z,103
2018-03-05T00:37:29Z,104
2018-03-05T00:37:35Z,104
2018-03-05T00:37:45Z,99
2018-03-05T00:37:57Z,95
2018-03-05T00:38:06Z,92
2018-03-05T00:38:13Z,89
2018-03-05T00:38:25Z,87
2018-03-05T00:38:46Z,88
2018-03-05T00:38:59Z,95
2018-03-05T00:39:06Z,102
2018-03-05T00:39:12Z,96
2018-03-05T00:39:20Z,94
2018-03-05T00:39:30Z,98
2018-03-05T00:39:40Z,100
2018-03-05T00:39:54Z,100
2018-03-05T00:40:09Z,102
2018-03-05T00:40:24Z,104
2018-03-05T00:40:37Z,102
2018-03-05T00:40:42Z,101
2018-03-05T00:40:47Z,92
2018-03-05T00:40:52Z,92
2018-03-05T00:41:00Z,97
2018-03-05T00:41:13Z,97
2018-03-05T00:41:18Z,98
2018-03-05T00:41:23Z,99
2018-03-05T00:41:28Z,89
2018-03-05T00:41:33Z,76
2018-03-05T00:41:38Z,76
2018-03-05T00:41:44Z,64
2018-03-05T00:41:49Z,69
2018-03-05T00:41:56Z,71
2018-03-05T00:42:01Z,84
2018-03-05T00:42:06Z,94
2018-03-05T00:42:17Z,96
2018-03-05T00:42:22Z,99
2018-03-05T00:42:31Z,101
2018-03-05T00:42:36Z,91
2018-03-05T00:42:44Z,88
2018-03-05T00:42:49Z,93
2018-03-05T00:42:57Z,97
2018-03-05T00:43:08Z,96
2018-03-05T00:43:22Z,98
2018-03-05T00:43:27Z,100
2018-03-05T00:43:32Z,99
2018-03-05T00:43:43Z,100
2018-03-05T00:43:50Z,96
2018-03-05T00:43:56Z,93
2018-03-05T00:44:07Z,93
2018-03-05T00:44:16Z,96
2018-03-05T00:44:27Z,99
2018-03-05T00:44:33Z,86
2018-03-05T00:44:38Z,73
2018-03-05T00:44:43Z,69
2018-03-05T00:44:49Z,80
2018-03-05T00:44:54Z,87
2018-03-05T00:45:00Z,82
2018-03-05T00:45:05Z,76
2018-03-05T00:45:10Z,65
2018-03-05T00:45:15Z,75
2018-03-05T00:45:20Z,89
2018-03-05T00:45:29Z,95
2018-03-05T00:45:39Z,95
2018-03-05T00:45:45Z,92
2018-03-05T00:45:53Z,93
2018-03-05T00:46:04Z,96
2018-03-05T00:46:09Z,92
2018-03-05T00:46:14Z,81
2018-03-05T00:46:19Z,86
2018-03-05T00:46:24Z,83
2018-03-05T00:46:29Z,85
2018-03-05T00:46:37Z,86
2018-03-05T00:46:42Z,83
2018-03-05T00:46:47Z,87
2018-03-05T00:46:52Z,97
2018-03-05T00:47:02Z,98
2018-03-05T00:47:14Z,99
2018-03-05T00:47:19Z,90
2018-03-05T00:47:24Z,93
2018-03-05T00:47:36Z,95
2018-03-05T00:47:46Z,98
2018-03-05T00:47:57Z,101
2018-03-05T00:48:05Z,98
2018-03-05T00:48:13Z,98
2018-03-05T00:48:24Z,98
2018-03-05T00:48:36Z,99
2018-03-05T00:48:45Z,100
2018-03-05T00:48:57Z,101
2018-03-05T00:49:04Z,101
2018-03-05T00:49:16Z,100
2018-03-05T00:49:21Z,102
2018-03-05T00:49:28Z,103
2018-03-05T00:49:35Z,95
2018-03-05T00:49:41Z,91
2018-03-05T00:49:52Z,95
2018-03-05T00:50:02Z,99
2018-03-05T00:50:15Z,99
2018-03-05T00:50:23Z,97
2018-03-05T00:50:30Z,98
2018-03-05T00:50:40Z,98
2018-03-05T00:50:49Z,98
2018-03-05T00:50:56Z,100
2018-03-05T00:51:06Z,103
2018-03-05T00:51:11Z,99
2018-03-05T00:51:21Z,98
2018-03-05T00:51:32Z,98
2018-03-05T00:51:41Z,98
2018-03-05T00:51:54Z,98
2018-03-05T00:52:09Z,98
2018-03-05T00:52:14Z,101
2018-03-05T00:52:24Z,101
2018-03-05T00:52:31Z,99
2018-03-05T00:52:45Z,97
2018-03-05T00:52:59Z,98
2018-03-05T00:53:16Z,99
2018-03-05T00:53:33Z,97
2018-03-05T00:53:40Z,94
2018-03-05T00:53:47Z,87
2018-03-05T00:53:57Z,96
2018-03-05T00:54:08Z,94
2018-03-05T00:54:17Z,94
2018-03-05T00:54:26Z,97
2018-03-05T00:54:40Z,98
2018-03-05T00:54:45Z,94
2018-03-05T00:54:55Z,91
2018-03-05T00:55:00Z,100
2018-03-05T00:55:13Z,100
2018-03-05T00:55:19Z,97
2018-03-05T00:55:28Z,95
2018-03-05T00:55:36Z,100
2018-03-05T00:55:47Z,100
2018-03-05T00:55:54Z,104
2018-03-05T00:56:02Z,106
2018-03-05T00:56:10Z,103
2018-03-05T00:56:15Z,99
2018-03-05T00:56:25Z,94
2018-03-05T00:56:33Z,92
2018-03-05T00:56:43Z,93
2018-03-05T00:56:49Z,97
2018-03-05T00:56:57Z,98
2018-03-05T00:57:12Z,98
2018-03-05T00:57:18Z,101
2018-03-05T00:57:31Z,100
2018-03-05T00:57:39Z,98
2018-03-05T00:57:49Z,97
2018-03-05T00:57:55Z,97
2018-03-05T00:58:05Z,100
2018-03-05T00:58:12Z,95
2018-03-05T00:58:21Z,94
2018-03-05T00:58:26Z,99
2018-03-05T00:58:32Z,102
2018-03-05T00:58:37Z,104
2018-03-05T00:58:52Z,102
2018-03-05T00:59:01Z,99
2018-03-05T00:59:06Z,101
2018-03-05T00:59:19Z,100
2018-03-05T00:59:25Z,97
2018-03-05T00:59:33Z,94
2018-03-05T00:59:38Z,98
2018-03-05T00:59:43Z,110
2018-03-05T00:59:52Z,105
2018-03-05T01:00:03Z,101
2018-03-05T01:00:10Z,98
2018-03-05T01:00:16Z,100
2018-03-05T01:00:26Z,104
2018-03-05T01:00:32Z,108
2018-03-05T01:00:39Z,112
2018-03-05T01:00:50Z,116
2018-03-05T01:01:03Z,116
2018-03-05T01:01:09Z,116
2018-03-05T01:01:15Z,110
2018-03-05T01:01:28Z,105
2018-03-05T01:01:37Z,101
2018-03-05T01:01:45Z,97
2018-03-05T01:01:52Z,94
2018-03-05T01:01:57Z,94
2018-03-05T01:02:04Z,100
2018-03-05T01:02:10Z,102
2018-03-05T01:02:16Z,101
2018-03-05T01:02:30Z,97
2018-03-05T01:02:37Z,94
2018-03-05T01:02:53Z,93
2018-03-05T01:02:59Z,94
2018-03-05T01:03:08Z,94
2018-03-05T01:03:15Z,99
2018-03-05T01:03:20Z,97
2018-03-05T01:03:31Z,96
2018-03-05T01:03:36Z,93
2018-03-05T01:03:44Z,103
2018-03-05T01:03:50Z,99
2018-03-05T01:03:59Z,99
2018-03-05T01:04:07Z,95
2018-03-05T01:04:13Z,82
2018-03-05T01:04:18Z,92
2018-03-05T01:04:27Z,99
2018-03-05T01:04:34Z,96
2018-03-05T01:04:51Z,93
2018-03-05T01:05:00Z,95
2018-03-05T01:05:14Z,94
2018-03-05T01:05:24Z,94
2018-03-05T01:05:35Z,98
2018-03-05T01:05:47Z,94
2018-03-05T01:05:53Z,89
2018-03-05T01:05:59Z,85
2018-03-05T01:06:04Z,93
2018-03-05T01:06:13Z,101
2018-03-05T01:06:18Z,99
2018-03-05T01:06:27Z,102
2018-03-05T01:06:36Z,97
2018-03-05T01:06:53Z,97
2018-03-05T01:07:01Z,94
2018-03-05T01:07:09Z,95
2018-03-05T01:07:28Z,95
2018-03-05T01:07:37Z,95
2018-03-05T01:07:47Z,98
2018-03-05T01:08:04Z,98
2018-03-05T01:08:16Z,98
2018-03-05T01:08:29Z,102
2018-03-05T01:08:42Z,103
2018-03-05T01:08:49Z,99
2018-03-05T01:09:03Z,96
2018-03-05T01:09:11Z,91
2018-03-05T01:09:16Z,83
2018-03-05T01:09:26Z,82
2018-03-05T01:09:31Z,89
2018-03-05T01:09:43Z,98
2018-03-05T01:09:51Z,96
2018-03-05T01:09:56Z,97
2018-03-05T01:10:01Z,88
2018-03-05T01:10:07Z,95
2018-03-05T01:10:13Z,96
2018-03-05T01:10:18Z,90
2018-03-05T01:10:23Z,87
2018-03-05T01:10:31Z,87
2018-03-05T01:10:40Z,98
2018-03-05T01:10:54Z,97
2018-03-05T01:11:04Z,99
2018-03-05T01:11:16Z,103
2018-03-05T01:11:30Z,100
2018-03-05T01:11:39Z,101
2018-03-05T01:11:44Z,97
2018-03-05T01:11:50Z,98
2018-03-05T01:11:59Z,95
2018-03-05T01:12:15Z,94
2018-03-05T01:12:20Z,93
2018-03-05T01:12:25Z,94
2018-03-05T01:12:32Z,95
2018-03-05T01:12:41Z,94
2018-03-05T01:12:58Z,97
2018-03-05T01:13:07Z,98
2018-03-05T01:13:21Z,97
2018-03-05T01:13:27Z,101
2018-03-05T01:13:32Z,109
2018-03-05T01:13:37Z,103
2018-03-05T01:13:43Z,97
2018-03-05T01:13:55Z,97
2018-03-05T01:14:05Z,99
2018-03-05T01:14:14Z,100
2018-03-05T01:14:26Z,97
2018-03-05T01:14:35Z,97
2018-03-05T01:14:45Z,97
2018-03-05T01:14:57Z,101
2018-03-05T01:15:07Z,99
2018-03-05T01:15:17Z,95
2018-03-05T01:15:25Z,100
2018-03-05T01:15:37Z,101
2018-03-05T01:15:47Z,97
2018-03-05T01:15:58Z,99
2018-03-05T01:16:08Z,99
2018-03-05T01:16:18Z,99
2018-03-05T01:16:26Z,101
2018-03-05T01:16:34Z,100
2018-03-05T01:16:48Z,100
2018-03-05T01:16:56Z,98
2018-03-05T01:17:02Z,98
2018-03-05T01:17:09Z,94
2018-03-05T01:17:15Z,96
2018-03-05T01:17:24Z,101
2018-03-05T01:17:31Z,99
2018-03-05T01:17:42Z,94
2018-03-05T01:17:52Z,97
2018-03-05T01:18:03Z,96
2018-03-05T01:18:12Z,95
2018-03-05T01:18:18Z,98
2018-03-05T01:18:23Z,101
2018-03-05T01:18:31Z,97
2018-03-05T01:18:41Z,99
2018-03-05T01:18:51Z,101
2018-03-05T01:19:00Z,103
2018-03-05T01:19:10Z,101
2018-03-05T01:19:17Z,96
2018-03-05T01:19:24Z,94
2018-03-05T01:19:29Z,97
2018-03-05T01:19:34Z,99
2018-03-05T01:19:41Z,103
2018-03-05T01:19:48Z,103
2018-03-05T01:20:00Z,100
2018-03-05T01:20:06Z,101
2018-03-05T01:20:15Z,98
2018-03-05T01:20:23Z,98
2018-03-05T01:20:35Z,95
2018-03-05T01:20:44Z,98
2018-03-05T01:20:50Z,102
2018-03-05T01:21:02Z,103
2018-03-05T01:21:07Z,100
2018-03-05T01:21:16Z,96
2018-03-05T01:21:25Z,97
2018-03-05T01:21:30Z,91
2018-03-05T01:21:35Z,85
2018-03-05T01:21:42Z,95
2018-03-05T01:21:47Z,101
2018-03-05T01:21:53Z,103
2018-03-05T01:22:00Z,103
2018-03-05T01:22:05Z,92
2018-03-05T01:22:10Z,85
2018-03-05T01:22:22Z,96
2018-03-05T01:22:27Z,96
2018-03-05T01:22:32Z,92
2018-03-05T01:22:37Z,99
2018-03-05T01:22:42Z,96
2018-03-05T01:22:48Z,88
2018-03-05T01:22:53Z,97
2018-03-05T01:22:58Z,110
2018-03-05T01:23:05Z,115
2018-03-05T01:23:10Z,110
2018-03-05T01:23:16Z,107
2018-03-05T01:23:23Z,103
2018-03-05T01:23:30Z,100
2018-03-05T01:23:42Z,103
2018-03-05T01:23:49Z,99
2018-03-05T01:24:01Z,97
2018-03-05T01:24:12Z,99
2018-03-05T01:24:18Z,95
2018-03-05T01:24:25Z,98
2018-03-05T01:24:40Z,98
2018-03-05T01:24:48Z,97
2018-03-05T01:24:55Z,101
2018-03-05T01:25:04Z,97
2018-03-05T01:25:13Z,88
2018-03-05T01:25:18Z,88
2018-03-05T01:25:27Z,87
2018-03-05T01:25:32Z,90
2018-03-05T01:25:38Z,88
2018-03-05T01:25:50Z,86
2018-03-05T01:25:56Z,86
2018-03-05T01:26:01Z,96
2018-03-05T01:26:06Z,85
2018-03-05T01:26:11Z,77
2018-03-05T01:26:16Z,80
2018-03-05T01:26:23Z,84
2018-03-05T01:26:29Z,86
2018-03-05T01:26:35Z,85
2018-03-05T01:26:42Z,88
2018-03-05T01:26:53Z,94
2018-03-05T01:26:59Z,92
2018-03-05T01:27:04Z,85
2018-03-05T01:27:13Z,83
2018-03-05T01:27:25Z,88
2018-03-05T01:27:31Z,90
2018-03-05T01:27:37Z,88
2018-03-05T01:27:42Z,84
2018-03-05T01:27:51Z,85
2018-03-05T01:28:00Z,90
2018-03-05T01:28:08Z,94
2018-03-05T01:28:15Z,95
2018-03-05T01:28:24Z,96
2018-03-05T01:28:33Z,100
2018-03-05T01:28:43Z,103
2018-03-05T01:28:48Z,98
2018-03-05T01:28:55Z,95
2018-03-05T01:29:04Z,96
2018-03-05T01:29:16Z,97
2018-03-05T01:29:29Z,96
2018-03-05T01:29:34Z,101
2018-03-05T01:29:45Z,103
2018-03-05T01:29:52Z,102
2018-03-05T01:29:58Z,103
2018-03-05T01:30:09Z,106
2018-03-05T01:30:20Z,109
2018-03-05T01:30:28Z,107
2018-03-05T01:30:36Z,100
2018-03-05T01:30:45Z,101
2018-03-05T01:30:58Z,96
2018-03-05T01:31:08Z,95
2018-03-05T01:31:19Z,94
2018-03-05T01:31:29Z,90
2018-03-05T01:31:36Z,86
2018-03-05T01:31:44Z,85
2018-03-05T01:31:50Z,88
2018-03-05T01:31:55Z,94
2018-03-05T01:32:04Z,97
2018-03-05T01:32:14Z,98
2018-03-05T01:32:26Z,94
2018-03-05T01:32:35Z,92
2018-03-05T01:32:44Z,95
2018-03-05T01:32:49Z,100
2018-03-05T01:32:59Z,99
2018-03-05T01:33:11Z,96
2018-03-05T01:33:18Z,98
2018-03-05T01:33:27Z,103
2018-03-05T01:33:35Z,102
2018-03-05T01:33:44Z,97
2018-03-05T01:33:53Z,95
2018-03-05T01:34:01Z,95
2018-03-05T01:34:09Z,95
2018-03-05T01:34:25Z,95
2018-03-05T01:34:31Z,96
2018-03-05T01:34:41Z,100
2018-03-05T01:34:50Z,99
2018-03-05T01:35:00Z,96
2018-03-05T01:35:05Z,92
2018-03-05T01:35:11Z,99
2018-03-05T01:35:25Z,103
2018-03-05T01:35:34Z,101
2018-03-05T01:35:44Z,99
2018-03-05T01:35:53Z,99
2018-03-05T01:36:04Z,100
2018-03-05T01:36:17Z,98
